   2.3910971198916287e-01   2.3926221279996651e-01   2.3942394931140609e-01   2.3959491821324508e-01   2.3977511538122598e-01   2.3996453576473409e-01   2.4016317326607961e-01
   2.3913144834542444e-01   2.3928478192986558e-01   2.3944741584328644e-01   2.3961934912358185e-01   2.3980058008357630e-01   2.3999110619022712e-01   2.4019092393473740e-01
   2.3915096912003697e-01   2.3930456740239370e-01   2.3946749615665419e-01   2.3963975679025173e-01   2.3982135008468997e-01   2.4001227606778164e-01   2.4021253387614849e-01
   2.3916481298998393e-01   2.3931853977227668e-01   2.3948161778958765e-01   2.3965405064879775e-01   2.3983584142846825e-01   2.4002699254549476e-01   2.4022750561147688e-01
   2.3918487605144678e-01   2.3933900531123553e-01   2.3950252029664232e-01   2.3967542632381955e-01   2.3985772825535812e-01   2.4004943036227611e-01   2.4025053617523284e-01
   2.3920412574796024e-01   2.3935924303833878e-01   2.3952381174953574e-01   2.3969783816163726e-01   2.3988132813662488e-01   2.4007428697635058e-01   2.4027671926930294e-01
   2.3921979501206125e-01   2.3937673554796413e-01   2.3954323859808002e-01   2.3971931048627548e-01   2.3990495710185333e-01   2.4010018375375652e-01   2.4030499501318925e-01
   2.3926453413296578e-01   2.3942421893522148e-01   2.3959362761709235e-01   2.3977276556067306e-01   2.3996163763916978e-01   2.4016024806720371e-01   2.4036860023920581e-01
   2.3933741346628179e-01   2.3950035087721255e-01   2.3967320077364740e-01   2.3985596695253719e-01   2.4004865258726393e-01   2.4025126007358977e-01   2.4046379086334846e-01
   2.3940155128938179e-01   2.3956784371354245e-01   2.3974424218018087e-01   2.3993074866299280e-01   2.4012736437937499e-01   2.4033408963139002e-01   2.4055092363415209e-01
   2.3945562781752283e-01   2.3962488925878722e-01   2.3980442740766761e-01   2.3999424249791623e-01   2.4019433387778655e-01   2.4040469984593915e-01   2.4062533747447667e-01
   2.3952200997137640e-01   2.3969401538077550e-01   2.3987645390842904e-01   2.4006932394742431e-01   2.4027262287292606e-01   2.4048634687356285e-01   2.4071049076970474e-01
   2.3959984590332972e-01   2.3977433746823307e-01   2.3995940226097812e-01   2.4015503672987804e-01   2.4036123617164751e-01   2.4057799455919882e-01   2.4080530435619774e-01
   2.3971128083058524e-01   2.3988786419223729e-01   2.4007513573540862e-01   2.4027308975331951e-01   2.4048171924549866e-01   2.4070101574275293e-01   2.4093096911886513e-01
   2.3979216831552197e-01   2.3997011183966133e-01   2.4015881494313884e-01   2.4035826991485310e-01   2.4056846762047901e-01   2.4078939732546312e-01   2.4102104650481215e-01
   2.3985366607027991e-01   2.4003192350549096e-01   2.4022095188750525e-01   2.4042074210661135e-01   2.4063128353802132e-01   2.4085256386355625e-01   2.4108456888027752e-01
   2.3991160427978431e-01   2.4008959809620456e-01   2.4027833996263670e-01   2.4047781951857272e-01   2.4068802481029594e-01   2.4090894211223479e-01   2.4114055573551507e-01
   2.3991747255001095e-01   2.4009492193101789e-01   2.4028307891413891e-01   2.4048193182254451e-01   2.4069146731273483e-01   2.4091167019710213e-01   2.4114252325404717e-01
   2.3991016854272074e-01   2.4008690457531823e-01   2.4027429825128399e-01   2.4047233672180235e-01   2.4068100541104187e-01   2.4090028784086137e-01   2.4113016544348864e-01
   2.3995684511822357e-01   2.4013269376021540e-01   2.4031913845002573e-01   2.4051616497867567e-01   2.4072375734042073e-01   2.4094189755989548e-01   2.4117056550772864e-01
   2.4002876970210929e-01   2.4020428157315821e-01   2.4039035713885715e-01   2.4058698009940460e-01   2.4079413224639012e-01   2.4101179329245159e-01   2.4123994068991828e-01
   2.4003975507127262e-01   2.4021530383220036e-01   2.4040140505803709e-01   2.4059804006093366e-01   2.4080518810782814e-01   2.4102282625143945e-01   2.4125092915077584e-01
   2.4006195998318369e-01   2.4023741568897239e-01   2.4042340597933620e-01   2.4061990996403226e-01   2.4082690457320421e-01   2.4104436438846233e-01   2.4127226146396430e-01
   2.4008698045058896e-01   2.4026217824959228e-01   2.4044788411906537e-01   2.4064407519481323e-01   2.4085072630867710e-01   2.4106780981925846e-01   2.4129529543314721e-01
   2.4011520711136469e-01   2.4029002001943456e-01   2.4047530650118798e-01   2.4067104167694486e-01   2.4087719823886833e-01   2.4109374628177571e-01   2.4132065312495310e-01
   2.4014241643278900e-01   2.4031694109071944e-01   2.4050190789889125e-01   2.4069728948482749e-01   2.4090305590040917e-01   2.4111917445343012e-01   2.4134560953069639e-01
   2.4015157118056052e-01   2.4032589053600528e-01   2.4051062438115223e-01   2.4070574262659794e-01   2.4091121244679237e-01   2.4112699811234173e-01   2.4135306081439944e-01
   2.4016937783529169e-01   2.4034341205152665e-01   2.4052782811048723e-01   2.4072259318478018e-01   2.4092767155056161e-01   2.4114302442078217e-01   2.4136860977111452e-01
   2.4022040184940152e-01   2.4039441458655431e-01   2.4057878868347438e-01   2.4077348791537512e-01   2.4097847296689479e-01   2.4119370126688144e-01   2.4141912681648525e-01
   2.4025793771916493e-01   2.4043245067429131e-01   2.4061733160532406e-01   2.4081254010136577e-01   2.4101803242422892e-01   2.4123376134521679e-01   2.4145967597577156e-01
   2.4028641416828156e-01   2.4046156669574403e-01   2.4064710021770919e-01   2.4084296976582209e-01   2.4104912678332291e-01   2.4126551896319781e-01   2.4149209008077344e-01
   2.4031048881601358e-01   2.4048691934100896e-01   2.4067377920792243e-01   2.4087101826156254e-01   2.4107858245105052e-01   2.4129641366764931e-01   2.4152444957749641e-01
   2.4027364304779197e-01   2.4045189758842067e-01   2.4064066545273988e-01   2.4083989166882314e-01   2.4104951706049593e-01   2.4126947808111388e-01   2.4149970664248877e-01
   2.4026203591309692e-01   2.4044189672407557e-01   2.4063234822649149e-01   2.4083333169397547e-01   2.4104478391910922e-01   2.4126663703809514e-01   2.4149881835051745e-01
   2.4029855246943588e-01   2.4047976932686099e-01   2.4067164150293374e-01   2.4087410690157718e-01   2.4108709867808520e-01   2.4131054505239613e-01   2.4154436911721400e-01
   2.4032312514127352e-01   2.4050584338807579e-01   2.4069929074826812e-01   2.4090340183134429e-01   2.4111810623792285e-01   2.4134332836201156e-01   2.4157898718782400e-01
   2.4033454870839588e-01   2.4051908610268879e-01   2.4071444435767575e-01   2.4092055457532646e-01   2.4113734258096553e-01   2.4136472871517067e-01   2.4160262761994455e-01
   2.4032787374646392e-01   2.4051485409249240e-01   2.4071278574145549e-01   2.4092159643212274e-01   2.4114120836338149e-01   2.4137153797507249e-01   2.4161249572278176e-01
   2.4030191546662694e-01   2.4049161782861028e-01   2.4069242152312420e-01   2.4090425135606508e-01   2.4112702634242844e-01   2.4136065947380925e-01   2.4160505747939287e-01
   2.4027240477386702e-01   2.4046470397532571e-01   2.4066824734563863e-01   2.4088295681324545e-01   2.4110874826330864e-01   2.4134553129094705e-01   2.4159320894734959e-01
   2.4026474381588059e-01   2.4045984104577411e-01   2.4066633603564835e-01   2.4088414758479137e-01   2.4111318818287431e-01   2.4135336374890137e-01   2.4160457336238217e-01
   2.4023741958845934e-01   2.4043560417150522e-01   2.4064535916336538e-01   2.4086660047435182e-01   2.4109923744401984e-01   2.4134317256424742e-01   2.4159830119379500e-01
   2.4020081876823840e-01   2.4040206391386998e-01   2.4061505251567505e-01   2.4083969792092819e-01   2.4107590665415557e-01   2.4132357812254146e-01   2.4158260431188183e-01
   2.4013643793877226e-01   2.4034076345199418e-01   2.4055700786591072e-01   2.4078508217763783e-01   2.4102489032171848e-01   2.4127632885767758e-01   2.4153928664711277e-01
   2.4006019241494281e-01   2.4026715731999437e-01   2.4048619191998610e-01   2.4071720525842033e-01   2.4096009910698912e-01   2.4121476763627103e-01   2.4148109707498389e-01
   2.4007888092101870e-01   2.4028803713766889e-01   2.4050938288698542e-01   2.4074282464485430e-01   2.4098826138671747e-01   2.4124558424386333e-01   2.4151467614731736e-01
   2.4014247128601118e-01   2.4035450723829566e-01   2.4057888382697123e-01   2.4081550316216727e-01   2.4106425953647037e-01   2.4132503906949776e-01   2.4159771933937080e-01
   2.4016828251339750e-01   2.4038407350193014e-01   2.4061240170890807e-01   2.4085316355485797e-01   2.4110624725487495e-01   2.4137153245283105e-01   2.4164888984203015e-01
   2.4015875961581024e-01   2.4037866680095543e-01   2.4061132751900560e-01   2.4085663209310471e-01   2.4111446222330202e-01   2.4138469060988721e-01   2.4166718056278957e-01
   2.4015892780983106e-01   2.4038267783463485e-01   2.4061938341730471e-01   2.4086892916252101e-01   2.4113119065023658e-01   2.4140603404751781e-01   2.4169331570621544e-01
   2.4019587840716561e-01   2.4042298097670856e-01   2.4066321121624878e-01   2.4091644797865008e-01   2.4118256068938260e-01   2.4146140894726831e-01   2.4175284211076697e-01
   2.4027668457009865e-01   2.4050701663132146e-01   2.4075063487674220e-01   2.4100741136441439e-01   2.4127720827543797e-01   2.4155987750610863e-01   2.4185526024567761e-01
   2.4033245472211473e-01   2.4056648244167878e-01   2.4081397939832117e-01   2.4107481023953814e-01   2.4134882926404078e-01   2.4163588000809433e-01   2.4193579481784833e-01
   2.4037588261885878e-01   2.4061360423318146e-01   2.4086498097895470e-01   2.4112987060064051e-01   2.4140812004817458e-01   2.4169956505730861e-01   2.4200402971637658e-01
   2.4043010923755259e-01   2.4067127263113341e-01   2.4092626417010754e-01   2.4119493510287604e-01   2.4147712545652211e-01   2.4177266361059258e-01   2.4208136585775308e-01
   2.4046822585392302e-01   2.4071257804637969e-01   2.4097091875369747e-01   2.4124309321030502e-01   2.4152893503275918e-01   2.4182826578762251e-01   2.4214089454672139e-01
   2.4054068806051010e-01   2.4078750949405958e-01   2.4104844091637900e-01   2.4132332241321197e-01   2.4161198211498958e-01   2.4191423576044313e-01   2.4222988624825714e-01
   2.4067704311369587e-01   2.4092612714774708e-01   2.4118943213688515e-01   2.4146679342909683e-01   2.4175803411923991e-01   2.4206296461122201e-01   2.4238138216908195e-01
   2.4079862145865194e-01   2.4105023469461373e-01   2.4131619687034744e-01   2.4159633879581432e-01   2.4189047875535463e-01   2.4219842207086784e-01   2.4251996065487880e-01
   2.4085001029556119e-01   2.4110396099417764e-01   2.4137237870885142e-01   2.4165509006754315e-01   2.4195190893578855e-01   2.4226263598337822e-01   2.4258705824204485e-01
   2.4090079344824822e-01   2.4115638806896667e-01   2.4142652665506203e-01   2.4171103189586773e-01   2.4200971351914685e-01   2.4232236786518763e-01   2.4264877745317120e-01
   2.4094185855333439e-01   2.4119893134825610e-01   2.4147061382313562e-01   2.4175672457260311e-01   2.4205706903696056e-01   2.4237143908611553e-01   2.4269961259720235e-01
   2.4098948444293822e-01   2.4124817989245328e-01   2.4152155824327171e-01   2.4180943373140501e-01   2.4211160721822028e-01   2.4242786578211967e-01   2.4275798230509438e-01
   2.4105611382284320e-01   2.4131670083501111e-01   2.4159206160580365e-01   2.4188200611365279e-01   2.4218633070966383e-01   2.4250481771082505e-01   2.4283723498904253e-01
   2.4110315106898883e-01   2.4136565019657574e-01   2.4164302318494224e-01   2.4193507699123096e-01   2.4224160471332679e-01   2.4256238517637857e-01   2.4289718251564091e-01
   2.4113420354194204e-01   2.4139820356539665e-01   2.4167716049617838e-01   2.4197087949903701e-01   2.4227915167109665e-01   2.4260175361345976e-01   2.4293844699909151e-01
   2.4117735626606041e-01   2.4144260190287714e-01   2.4172287410200205e-01   2.4201797652005691e-01   2.4232769852887276e-01   2.4265181476749031e-01   2.4299008468997557e-01
   2.4122375349725783e-01   2.4149015747585501e-01   2.4177165189455951e-01   2.4206803876912292e-01   2.4237910559077486e-01   2.4270462485548483e-01   2.4304435358819765e-01
   2.4126236022253222e-01   2.4152974033766722e-01   2.4181226316081528e-01   2.4210972893245869e-01   2.4242192310980498e-01   2.4274861587078478e-01   2.4308956161192380e-01
   2.4128014274390541e-01   2.4154820409809258e-01   2.4183144301807047e-01   2.4212965803968084e-01   2.4244263265628779e-01   2.4277013479624471e-01   2.4311191629289625e-01
   2.4127242533439403e-01   2.4154051409161414e-01   2.4182377800881238e-01   2.4212201433832992e-01   2.4243500505426019e-01   2.4276251630251361e-01   2.4310429784185711e-01
   2.4132647194005497e-01   2.4159362171098453e-01   2.4187588641055741e-01   2.4217306216615947e-01   2.4248492960586593e-01   2.4281125328116193e-01   2.4315178107881297e-01
   2.4143463280735822e-01   2.4170075067516006e-01   2.4198191114747714e-01   2.4227790812080274e-01   2.4258851971652701e-01   2.4291350767721459e-01   2.4325261675003995e-01
   2.4151014692805767e-01   2.4177581695671552e-01   2.4205648289627163e-01   2.4235193470176869e-01   2.4266194618281028e-01   2.4298627437369974e-01   2.4332465888872523e-01
   2.4153403243966937e-01   2.4179972047599124e-01   2.4208037840368024e-01   2.4237579088884842e-01   2.4268572600064237e-01   2.4300993455440378e-01   2.4334814943790234e-01
   2.4153276936347146e-01   2.4179858898352646e-01   2.4207935400481262e-01   2.4237484281953708e-01   2.4268481670345476e-01   2.4300901913005230e-01   2.4334717506560249e-01
   2.4150321018081916e-01   2.4176896814124421e-01   2.4204963173460553e-01   2.4234497240426839e-01   2.4265474390609504e-01   2.4297868159151614e-01   2.4331650166919244e-01
   2.4148049816049222e-01   2.4174608792669428e-01   2.4202653461966300e-01   2.4232160227087973e-01   2.4263103662030328e-01   2.4295456436757151e-01   2.4329189239955884e-01
   2.4148272899357021e-01   2.4174849430294149e-01   2.4202908834427350e-01   2.4232426765419540e-01   2.4263376986245039e-01   2.4295731291051287e-01   2.4329459424448036e-01
   2.4147277439846032e-01   2.4173910715291264e-01   2.4202026714760999e-01   2.4231600388017216e-01   2.4262604733363669e-01   2.4295010715958149e-01   2.4328787183331324e-01
   2.4144389485586459e-01   2.4171078980524896e-01   2.4199251366713903e-01   2.4228880945304815e-01   2.4259940006589970e-01   2.4292398744464816e-01   2.4326225167859755e-01
   2.4140040044520233e-01   2.4166761529421354e-01   2.4194964723936452e-01   2.4224623302556597e-01   2.4255708870994941e-01   2.4288190876833132e-01   2.4322036516912821e-01
   2.4137035868272438e-01   2.4163758140024050e-01   2.4191958859532647e-01   2.4221611049223990e-01   2.4252685605641167e-01   2.4285151206655903e-01   2.4318974215220474e-01
   2.4138364700035103e-01   2.4165089965579312e-01   2.4193289985923305e-01   2.4222937041732312e-01   2.4254001228443461e-01   2.4286450360540401e-01   2.4320249872196770e-01
   2.4140521871662390e-01   2.4167295384505860e-01   2.4195541929467068e-01   2.4225232916244011e-01   2.4256337504728498e-01   2.4288822506754909e-01   2.4322652284083174e-01
   2.4138767968888192e-01   2.4165619263155758e-01   2.4193943029168236e-01   2.4223709696946988e-01   2.4254887376688633e-01   2.4287441758190692e-01   2.4321336006413846e-01
   2.4135074329887879e-01   2.4162002301135110e-01   2.4190401721930926e-01   2.4220241973180096e-01   2.4251490042288321e-01   2.4284110420413574e-01   2.4318064995792460e-01
   2.4132438187575878e-01   2.4159454481705345e-01   2.4187941563358212e-01   2.4217867699204848e-01   2.4249198684058498e-01   2.4281897735881181e-01   2.4315925386819803e-01
   2.4130653433520577e-01   2.4157798897238275e-01   2.4186416578730946e-01   2.4216473553590845e-01   2.4247934340398292e-01   2.4280760793167944e-01   2.4314911989796878e-01
   2.4127754457551953e-01   2.4155093067060102e-01   2.4183908953358912e-01   2.4214167945682313e-01   2.4245833224915359e-01   2.4278865213080120e-01   2.4313221458797951e-01
   2.4120682937734622e-01   2.4148269735176570e-01   2.4177342305604532e-01   2.4207865236039733e-01   2.4239800370282960e-01   2.4273106694875030e-01   2.4307740220998680e-01
   2.4110883206537859e-01   2.4138716014167472e-01   2.4168043343092843e-01   2.4198828592140142e-01   2.4231032321242840e-01   2.4264612133254415e-01   2.4299522551643771e-01
   2.4102832760965248e-01   2.4130875871460294e-01   2.4160420443181396e-01   2.4191428739533766e-01   2.4223860089553684e-01   2.4257670765125422e-01   2.4292813854007733e-01
   2.4097278021246615e-01   2.4125509827071051e-01   2.4155248913374228e-01   2.4186456439605175e-01   2.4219090536747567e-01   2.4253106179925621e-01   2.4288455056765207e-01
   2.4094240231292680e-01   2.4122660833706655e-01   2.4152594790197396e-01   2.4184002205443378e-01   2.4216840066048667e-01   2.4251062108875882e-01   2.4286618685121758e-01
   2.4091816289776635e-01   2.4120456564721726e-01   2.4150618476460101e-01   2.4182261141292627e-01   2.4215340473621572e-01   2.4249809050371213e-01   2.4285615971160673e-01
   2.4086802725177164e-01   2.4115701793140248e-01   2.4146133391473779e-01   2.4178055694735023e-01   2.4211423595606746e-01   2.4246188565584592e-01   2.4282298511434441e-01
   2.4080589259047458e-01   2.4109763298647335e-01   2.4140481807407371e-01   2.4172702033919002e-01   2.4206377867022122e-01   2.4241459692940104e-01   2.4277894248207998e-01
   2.4076219519140724e-01   2.4105684670527533e-01   2.4136707123924828e-01   2.4169243194417206e-01   2.4203245761178682e-01   2.4238664121440712e-01   2.4275443840307276e-01
   2.4071856788301649e-01   2.4101659999841796e-01   2.4133036156071769e-01   2.4165940639607680e-01   2.4200325323240918e-01   2.4236138421142633e-01   2.4273324336001795e-01
   2.4064890964455748e-01   2.4095078866459685e-01   2.4126858418348746e-01   2.4160184116391931e-01   2.4195006877083658e-01   2.4231273885837268e-01   2.4268928441719700e-01
   2.4056710752381227e-01   2.4087301797043764e-01   2.4119504918831275e-01   2.4153273836009403e-01   2.4188558623861639e-01   2.4225305560977789e-01   2.4263456971706959e-01
   2.4047922623271079e-01   2.4078907743731098e-01   2.4111525710474796e-01   2.4145729619896406e-01   2.4181468870736955e-01   2.4218689007890126e-01   2.4257331562484696e-01
   2.4039401212844086e-01   2.4070761718316436e-01   2.4103775577439118e-01   2.4138395416071617e-01   2.4174570115695004e-01   2.4212244654614862e-01   2.4251359945547979e-01
   2.4030392793156774e-01   2.4062124273904623e-01   2.4095530039306340e-01   2.4130562367980313e-01   2.4167169754928391e-01   2.4205296750235999e-01   2.4244883794282646e-01
   2.4020763455970462e-01   2.4052855695320091e-01   2.4086643181749101e-01   2.4122077967385847e-01   2.4159108290109466e-01   2.4197678410039164e-01   2.4237728442680850e-01
   2.4010879229044724e-01   2.4043306923938151e-01   2.4077449926392347e-01   2.4113260180270168e-01   2.4150685793184690e-01   2.4189670871068114e-01   2.4230155349558025e-01
   2.4002477849338227e-01   2.4035198068690683e-01   2.4069651506046974e-01   2.4105790084260265e-01   2.4143561875006136e-01   2.4182910931760776e-01   2.4223777119770734e-01
   2.3999218942319450e-01   2.4032184824555275e-01   2.4066899103141443e-01   2.4103313708019719e-01   2.4141376707271223e-01   2.4181032138973824e-01   2.4222219840261155e-01
   2.4004289846018623e-01   2.4037475223899024e-01   2.4072422275646416e-01   2.4109082893623135e-01   2.4147405098507724e-01   2.4187332870727346e-01   2.4228805979381096e-01
   2.4014438362150076e-01   2.4047859414469686e-01   2.4083055730361747e-01   2.4119979059085234e-01   2.4158577266420272e-01   2.4198794166564908e-01   2.4240569351922159e-01
   2.4022087693127137e-01   2.4055793924136315e-01   2.4091291262541942e-01   2.4128531194408842e-01   2.4167461307556209e-01   2.4208025124796523e-01   2.4250161935584269e-01
   2.4025628349300954e-01   2.4059653931103547e-01   2.4095487918312813e-01   2.4133081435360682e-01   2.4172381691528122e-01   2.4213331816315020e-01   2.4255870693829906e-01
   2.4027518202849063e-01   2.4061875472538413e-01   2.4098058817105128e-01   2.4136018941222726e-01   2.4175702616963307e-01   2.4217052521915711e-01   2.4260007077016432e-01
   2.4030342749748668e-01   2.4065035009972979e-01   2.4101570947591072e-01   2.4139900807190834e-01   2.4179970883326485e-01   2.4221723361918240e-01   2.4265096162119726e-01
   2.4034699301199924e-01   2.4069738328075185e-01   2.4106639236089966e-01   2.4145351795979586e-01   2.4185821812302027e-01   2.4227990968597068e-01   2.4271796673826096e-01
   2.4040720478809030e-01   2.4076125503919693e-01   2.4113411757339104e-01   2.4152528535708040e-01   2.4193421154633471e-01   2.4236030797918201e-01   2.4280294368931299e-01
   2.4046730202591632e-01   2.4082519729408453e-01   2.4120210971925843e-01   2.4159752756690861e-01   2.4201089914930329e-01   2.4244163135962943e-01   2.4288908823629884e-01
   2.4052559316797684e-01   2.4088742389792273e-01   2.4126848118301164e-01   2.4166824839411571e-01   2.4208616878920947e-01   2.4252164408888766e-01   2.4297403309098020e-01
   2.4058645388219163e-01   2.4095226525784463e-01   2.4133751344067522e-01   2.4174167658376045e-01   2.4216419255410809e-01   2.4260445755136828e-01   2.4306182477493182e-01
   2.4066114048615739e-01   2.4103099390050159e-01   2.4142049574569580e-01   2.4182911860504325e-01   2.4225629460351622e-01   2.4270141407442442e-01   2.4316382428438188e-01
   2.4074894875769004e-01   2.4112295684148816e-01   2.4151683016099351e-01   2.4193003554274367e-01   2.4236199920458268e-01   2.4281210547695831e-01   2.4327969559311224e-01
   2.4083668215368759e-01   2.4121496645124002e-01   2.4161333945910335e-01   2.4203126224353883e-01   2.4246815514769288e-01   2.4292339657430240e-01   2.4339632184840493e-01
   2.4092205769202579e-01   2.4130462709482170e-01   2.4170751075842573e-01   2.4213016434675178e-01   2.4257200273155483e-01   2.4303239884062827e-01   2.4351068259737196e-01
   2.4101458735980791e-01   2.4140147265112372e-01   2.4180890138524025e-01   2.4223632417438573e-01   2.4268315080066571e-01   2.4314874913151346e-01   2.4363244413789775e-01
   2.4111815730210501e-01   2.4150948634419878e-01   2.4192159631421678e-01   2.4235393288685270e-01   2.4280590087972587e-01   2.4327686323671133e-01   2.4376614012533526e-01
   2.4121552110854699e-01   2.4161145824855845e-01   2.4202842441690020e-01   2.4246586043437041e-01   2.4292316623200377e-01   2.4339969989990351e-01   2.4389477686109484e-01
   2.4129433793974303e-01   2.4169493032897427e-01   2.4211680361836962e-01   2.4255939385516606e-01   2.4302209614368314e-01   2.4350426375464962e-01   2.4400520737001685e-01
   2.4134552344342408e-01   2.4175065042711685e-01   2.4217730435243862e-01   2.4262491663824853e-01   2.4309287768002497e-01   2.4358053601279284e-01   2.4408719761935443e-01
   2.4137961332521862e-01   2.4178897739586208e-01   2.4222009685004631e-01   2.4267239843010280e-01   2.4314526773479500e-01   2.4363804842909709e-01   2.4415004160859233e-01
   2.4141753629706586e-01   2.4183077477560216e-01   2.4226597470204170e-01   2.4272255800025982e-01   2.4319990530126639e-01   2.4369735519614377e-01   2.4421420365263025e-01
   2.4146998066471670e-01   2.4188683745699890e-01   2.4232584493089654e-01   2.4278641990537386e-01   2.4326793772407462e-01   2.4376973154816856e-01   2.4429109182153880e-01
   2.4154268818390751e-01   2.4196306299016695e-01   2.4240576848565454e-01   2.4287021575002060e-01   2.4335577414479181e-01   2.4386177064143399e-01   2.4438748932993670e-01
   2.4162347355194874e-01   2.4204738223142580e-01   2.4249379706342877e-01   2.4296212231156267e-01   2.4345172018560657e-01   2.4396191019897229e-01   2.4449196871441264e-01
   2.4170228368263752e-01   2.4212982449358150e-01   2.4258004688639739e-01   2.4305234712001972e-01   2.4354607895726343e-01   2.4406055304478846e-01   2.4459503648855935e-01
   2.4178988735635776e-01   2.4222123247475891e-01   2.4267543845036704e-01   2.4315189222837030e-01   2.4364993769946863e-01   2.4416887509574325e-01   2.4470796058894007e-01
   2.4188079726986206e-01   2.4231625567662574e-01   2.4277476543623866e-01   2.4325570271334834e-01   2.4375839993655746e-01   2.4428214520414093e-01   2.4482618189890881e-01
   2.4196613805226524e-01   2.4240606557343247e-01   2.4286924950070260e-01   2.4335505382282729e-01   2.4386279798726046e-01   2.4439175630893772e-01   2.4494115759480312e-01
   2.4203921388732791e-01   2.4248392929348245e-01   2.4295212037896013e-01   2.4344313787770916e-01   2.4395628706634481e-01   2.4449082716871667e-01   2.4504597098268721e-01
   2.4210190636930684e-01   2.4255166355195334e-01   2.4302512804570614e-01   2.4352163660897869e-01   2.4404047953487146e-01   2.4458090004415883e-01   2.4514209390686831e-01
   2.4215817124082623e-01   2.4261321825667265e-01   2.4309221782799806e-01   2.4359449228289176e-01   2.4411931639464124e-01   2.4466591675508648e-01   2.4523347138296275e-01
   2.4220220751539684e-01   2.4266278161977789e-01   2.4314756725849412e-01   2.4365587200139222e-01   2.4418695469769580e-01   2.4474002482169249e-01   2.4531424205990104e-01
   2.4222561269052195e-01   2.4269195152298062e-01   2.4318277522987919e-01   2.4369737643347456e-01   2.4423499781049934e-01   2.4479483140374086e-01   2.4537601818173316e-01
   2.4222796714232414e-01   2.4270022405174940e-01   2.4319724942497939e-01   2.4371832096392992e-01   2.4426266516382455e-01   2.4482945658543109e-01   2.4541781738213886e-01
   2.4222308239411966e-01   2.4270117252561813e-01   2.4320431427110495e-01   2.4373177110762656e-01   2.4428275404700456e-01   2.4485642086327147e-01   2.4545187558152631e-01
